genre,format,number_of_pages,weight,rating,rating_count,price,year
thriller,Paperback,432,299.0,3.93,2301.0,9.0,2022
thriller,Paperback,512,360.0,3.94,16829.0,12.78,2019
thriller,Paperback,448,326.0,4.33,17593.0,10.52,2017
thriller,Paperback,512,352.0,3.54,426.0,12.34,2011
thriller,Paperback,464,321.0,4.07,2051.0,9.68,2021
thriller,Paperback,384,279.0,4.08,7174.0,11.32,2010
thriller,Paperback,480,320.0,4.42,21732.0,13.27,2017
thriller,Paperback,528,357.0,3.79,2058.0,15.3,2010
thriller,Paperback,288,220.0,3.97,5171.0,10.59,2011
thriller,Paperback,608,420.0,4.34,5312.0,11.32,2010
thriller,Paperback,464,310.0,4.29,19229.0,11.5,2018
thriller,Paperback,560,384.0,4.06,6323.0,12.53,2014
thriller,Paperback,432,554.0,4.0,29574.0,15.23,2018
thriller,Paperback,336,280.0,3.79,2226.0,14.32,2013
thriller,Paperback,416,287.0,3.69,4793.0,13.27,2017
thriller,Paperback,480,330.0,3.68,54842.0,13.91,2020
thriller,Paperback,464,322.0,4.06,74600.0,13.27,2020
thriller,Paperback,480,348.0,4.4,15674.0,10.65,2017
thriller,Hardback,432,660.0,4.33,38656.0,22.65,2020
thriller,Paperback,496,286.0,4.27,19289.0,14.47,2012
thriller,Paperback,432,315.0,4.0,1847.0,10.28,2021
thriller,Paperback,384,300.0,4.05,977.0,11.44,2013
thriller,Paperback,352,240.0,3.39,2296.0,10.71,2020
thriller,Hardback,368,600.0,3.8,61080.0,12.15,2019
thriller,Paperback,448,261.0,3.95,67610.0,12.12,2002
thriller,Paperback,400,275.0,3.84,94982.0,11.3,2020
thriller,Paperback,336,405.0,3.6,27483.0,17.25,2021
thriller,Paperback,528,378.0,4.1,2604.0,9.58,2015
thriller,Paperback,400,319.0,4.026789306511371,552.0,16.56,2021
thriller,Paperback,624,544.0,4.26,138516.0,16.85,2014
thriller,Hardback,432,667.0,4.25,1904.0,17.41,2020
thriller,Paperback,496,344.0,4.1,4011.0,13.51,2020
thriller,Paperback,368,240.0,3.49,16565.0,7.87,2019
thriller,Paperback,592,427.0,3.88,3541.0,11.3,2017
thriller,Paperback,480,242.0,4.23,18481.0,12.29,2013
thriller,Paperback,400,277.0,3.91,5142.0,13.12,2016
thriller,Paperback,592,420.0,3.9,2118.0,13.59,2009
thriller,Paperback,496,343.0,4.15,6735.0,11.86,2020
thriller,Paperback,576,454.0,3.6,112.0,15.35,2017
thriller,Paperback,368,440.0,3.8,61080.0,11.84,2019
thriller,Paperback,432,540.0,4.29,3234.0,23.78,2021
thriller,Paperback,512,272.0,4.08,43328.0,13.66,2015
thriller,Paperback,320,380.0,4.4,2978.0,19.49,2021
thriller,Paperback,448,307.0,4.22,6552.0,11.49,2015
thriller,Paperback,400,282.0,4.0,2656.0,11.34,2017
thriller,Hardback,320,587.0,3.89,6769.0,21.36,2020
thriller,Paperback,656,358.0,4.19,8360.0,12.85,2019
thriller,Paperback,512,238.0,3.99,14560.0,10.68,2009
thriller,Paperback,384,200.0,3.75,69602.0,12.76,2016
thriller,Paperback,448,304.0,3.58,2427.0,11.47,2017
thriller,Paperback,250,249.0,4.24,717.0,14.07,2021
thriller,Hardback,480,726.0,4.17,7778.0,18.42,2020
thriller,Paperback,464,330.0,3.97,3886.0,13.06,2015
thriller,Paperback,544,360.0,4.16,1449.0,9.17,2019
thriller,Paperback,448,306.0,3.82,66985.0,11.58,2012
thriller,Paperback,334,327.0,3.84,3980.0,15.35,2020
thriller,Paperback,528,369.0,3.79,5633.0,11.89,2021
thriller,Paperback,336,234.0,4.05,64159.0,11.16,2018
thriller,Paperback,304,160.0,3.78,50047.0,13.75,2021
thriller,Paperback,416,281.0,4.09,17710.0,15.35,2019
thriller,Paperback,560,385.0,4.17,3410.0,12.53,2017
thriller,Paperback,464,236.0,3.91,3549.0,13.27,2002
thriller,Paperback,352,243.0,4.36,9162.0,8.99,2020
thriller,Hardback,432,700.0,3.97,820.0,18.02,2021
thriller,Paperback,432,560.0,3.94,259.0,23.94,2021
thriller,Hardback,432,700.0,3.97,820.0,18.02,2021
thriller,Paperback,432,300.0,4.2,1416.0,8.81,2015
thriller,Hardback,352,550.0,4.026789306511371,552.0,16.64,2014
thriller,Paperback,480,259.0,3.96,15427.0,13.28,2012
thriller,Paperback,480,334.0,4.03,1271.0,12.23,2018
thriller,Paperback,480,268.0,4.29,1541.0,11.84,2010
thriller,Paperback,336,238.0,3.5,86.0,13.36,2020
thriller,Paperback,352,248.0,3.59,8586.0,14.2,2017
thriller,Paperback,416,287.0,3.78,3668.0,13.65,2010
thriller,Paperback,416,280.0,3.98,27948.0,8.11,2017
thriller,Paperback,304,380.0,3.39,2296.0,13.21,2019
thriller,Paperback,320,222.0,3.85,2408.0,11.93,2013
thriller,Paperback,464,198.0,3.97,2046.0,13.13,2013
thriller,Paperback,384,360.0,4.27,2331.0,12.39,2007
thriller,Paperback,528,271.0,4.19,2773.0,11.86,2005
thriller,Paperback,416,383.0,3.48,18012.0,13.27,2014
thriller,Paperback,720,482.0,4.22,4180.0,13.11,2020
thriller,Paperback,416,294.0,3.74,8931.0,12.26,2015
thriller,Paperback,512,371.0,3.89,1524.0,10.79,2018
thriller,Paperback,480,320.0,4.37,18315.0,11.56,2020
thriller,Paperback,464,320.0,4.35,1478.0,12.15,2017
thriller,Paperback,832,560.0,4.18,2418.0,14.32,2017
thriller,Paperback,480,338.0,4.25,5395.0,13.1,2018
thriller,Paperback,326,318.0,3.66,2335.0,15.35,2020
thriller,Paperback,480,261.0,4.41,10725.0,12.46,2020
thriller,Paperback,480,340.0,4.17,7778.0,12.27,2021
thriller,Paperback,512,324.0,3.92,602.0,13.02,2010
thriller,Hardback,448,680.0,4.59,970.0,19.77,2021
thriller,Paperback,832,560.0,4.43,3231.0,15.26,2010
thriller,Paperback,384,505.0,4.3,17549.0,11.75,2019
thriller,Paperback,352,240.0,4.12,75922.0,11.09,2021
thriller,Paperback,400,212.0,3.95,23528.0,12.6,2018
thriller,Hardback,400,667.0,4.5,4.0,17.54,2021
thriller,Paperback,464,320.0,3.96,6940.0,12.15,2018
thriller,Paperback,448,249.0,4.22,12580.0,12.35,2017
thriller,Paperback,310,458.0,4.06,2306.0,16.57,2012
thriller,Paperback,480,325.0,4.1,10536.0,14.96,2010
thriller,Paperback,464,300.0,4.38,6319.0,13.96,2018
thriller,Paperback,384,372.0,4.58,6859.0,16.63,2018
thriller,Paperback,496,340.0,4.03,479.0,13.11,2009
thriller,Paperback,512,338.0,4.39,23411.0,12.26,2016
thriller,Paperback,496,335.0,4.0,1479.0,14.32,2010
thriller,Hardback,306,499.0,3.83,261.0,29.42,2010
thriller,Paperback,368,260.0,4.44,7519.0,11.21,2019
thriller,Paperback,528,360.0,4.3,1558.0,13.23,2011
thriller,Paperback,384,265.0,3.87,27494.0,8.02,2018
thriller,Paperback,544,290.0,4.23,2086.0,12.82,2008
thriller,Paperback,320,373.0,3.91,3534.0,21.1,2021
thriller,Paperback,480,330.0,4.18,172480.0,14.07,2014
thriller,Paperback,480,319.0,3.68,3963.0,13.84,2011
thriller,Paperback,242,240.0,4.03,15024.0,12.36,2017
thriller,Paperback,416,293.0,4.07,59522.0,8.19,2015
thriller,Paperback,368,300.0,4.0,12628.0,13.73,2018
thriller,Hardback,560,880.0,3.85,12295.0,22.68,2020
thriller,Paperback,416,553.0,4.14,18059.0,22.99,2020
thriller,Paperback,400,277.0,3.91,3558.0,12.22,2020
thriller,CD-Audio,336,319.0,3.49,3104.0,11.19,2016
thriller,Paperback,528,358.0,4.04,3097.0,12.37,2010
thriller,Paperback,304,220.0,3.78,50047.0,10.24,2021
horror,Hardback,224,463.0,4.11,7654.0,19.6,2015
horror,Paperback,464,288.0,3.87,256.0,6.81,2012
horror,Paperback,219,319.0,4.05,3215.0,29.09,2011
horror,Paperback,184,194.0,3.67,2136.0,14.82,2011
horror,Paperback,80,573.0,4.59,111.0,17.55,2020
horror,Paperback,192,107.0,3.85,106.0,12.09,2021
horror,Paperback,128,80.0,3.92,607.0,9.57,2009
horror,Paperback,416,280.0,3.79,37094.0,11.75,2015
horror,Paperback,272,319.0,4.08,5394.0,17.86,2018
horror,Cards,80,319.0,4.026789306511371,552.0,23.87,2021
horror,Hardback,528,754.0,3.89,411.0,18.55,2013
horror,Paperback,256,200.0,3.85,112692.0,17.14,2019
horror,Hardback,256,319.0,4.2,75.0,32.79,2017
horror,Hardback,432,554.0,3.92,402.0,20.65,2018
horror,Paperback,560,782.0,4.14,2563.0,20.47,2008
horror,Paperback,208,155.0,4.2,14005.0,13.11,2008
horror,Paperback,160,725.0,4.56,34.0,23.89,2015
horror,Paperback,202,210.0,3.87,371.0,15.04,2015
horror,Paperback,160,726.0,4.24,21.0,23.89,2016
horror,Hardback,208,400.0,3.83,192646.0,19.19,2013
horror,Paperback,304,192.0,4.3,23.0,9.79,2017
horror,Paperback,320,218.0,4.18,373.0,17.35,2011
horror,Hardback,192,319.0,4.33,3.0,36.48,2021
horror,Paperback,275,204.0,3.8,438.0,10.6,2008
horror,Paperback,432,300.0,3.92,402.0,13.46,2020
horror,Hardback,256,319.0,4.33,107.0,35.6,2015
horror,Paperback,88,556.0,4.5,28.0,19.54,2017
horror,Paperback,88,319.0,5.0,5.0,16.37,2020
horror,Paperback,220,220.0,4.01,246.0,15.1,2015
horror,Paperback,224,308.0,4.02,278.0,16.92,2021
horror,Paperback,216,319.0,4.21,285.0,19.19,2021
horror,Paperback,256,958.0,4.33,5824.0,22.73,2017
horror,Paperback,160,319.0,4.33,3.0,25.85,2021
horror,Paperback,304,240.0,3.35,145.0,11.94,2012
horror,Paperback,88,573.0,4.69,13.0,16.89,2018
horror,Paperback,208,149.0,3.47,147.0,23.76,2017
horror,Paperback,240,180.0,3.53,615.0,11.72,2016
horror,Hardback,640,319.0,3.88,268.0,25.6,2020
horror,Paperback,528,366.0,3.89,411.0,14.12,2017
horror,Paperback,88,319.0,5.0,1.0,17.91,2021
horror,Paperback,224,666.0,4.02,118.0,28.16,2017
horror,Paperback,272,381.0,3.78,456.0,48.61,1990
horror,Hardback,304,511.0,4.58,45.0,22.09,2018
horror,Paperback,166,202.0,3.95,82.0,16.05,2014
horror,Paperback,144,128.0,4.5,20.0,8.54,2017
horror,Paperback,64,215.0,5.0,7.0,14.98,2018
horror,Paperback,180,319.0,3.85,41.0,19.19,2017
horror,Paperback,336,238.0,3.5,2261.0,12.35,2016
horror,Hardback,128,635.0,4.29,114.0,30.72,2016
horror,Paperback,120,249.0,3.5,121.0,16.8,2021
horror,Paperback,320,336.0,3.69,7428.0,18.04,2004
horror,Paperback,288,226.0,3.86,406.0,12.91,2020
horror,Paperback,244,272.0,3.89,65.0,28.51,2009
horror,Hardback,176,319.0,3.93,60.0,22.16,2020
horror,Paperback,240,319.0,3.58,38.0,8.6,2018
horror,Paperback,428,431.0,4.29,159.0,23.03,2020
horror,Paperback,144,152.0,3.44,52.0,21.13,2001
horror,Paperback,280,227.0,4.08,1700.0,19.88,2015
horror,Paperback,192,160.0,4.026789306511371,552.0,9.53,2021
horror,CD-Audio,336,319.0,3.54,453.0,15.16,2007
horror,Paperback,64,215.0,5.0,1.0,14.66,2019
horror,Hardback,480,792.0,3.4,108.0,23.03,2015
horror,Paperback,232,319.0,4.12,106.0,19.65,2021
horror,Paperback,211,252.0,4.13,3012.0,12.81,1964
horror,Paperback,464,590.0,4.01,129.0,15.35,2017
horror,Paperback,170,205.0,3.79,392.0,15.35,2010
horror,Paperback,46,113.0,5.0,2.0,9.66,2017
horror,Hardback,256,319.0,3.69,2399.0,21.4,2019
horror,Paperback,256,319.0,4.57,14.0,30.72,2021
horror,Paperback,560,386.0,4.05,103.0,12.79,2018
horror,Paperback,128,522.0,3.92,121.0,24.07,2011
horror,Paperback,240,319.0,3.96,26.0,21.13,2011
horror,Paperback,548,319.0,4.09,85.0,23.05,2018
horror,Hardback,336,319.0,4.43,44.0,27.78,2016
horror,Paperback,286,898.0,4.026789306511371,552.0,51.02,2021
horror,Hardback,344,319.0,4.59,39.0,36.6,2016
horror,Hardback,256,319.0,4.5,22.0,32.69,2020
horror,Paperback,286,667.0,4.026789306511371,552.0,30.24,2021
horror,Paperback,352,308.0,3.52,112.0,10.65,2014
horror,Hardback,480,792.0,4.04,45.0,22.5,2017
horror,Paperback,360,319.0,4.44,597.0,23.03,2012
horror,Paperback,432,601.0,3.72,349.0,20.25,2018
horror,Paperback,224,319.0,3.75,4.0,15.19,2020
horror,Paperback,368,349.0,4.5,4.0,13.13,2022
horror,Paperback,384,346.0,3.84,253.0,18.83,2014
horror,Paperback,138,490.0,3.81,289.0,22.86,1999
horror,Hardback,320,319.0,4.41,44.0,38.18,2014
horror,Paperback,224,319.0,3.87,46.0,36.67,2003
horror,Paperback,262,390.0,4.11,207.0,23.13,2009
horror,Paperback,232,249.0,3.52,193.0,18.65,2019
horror,Paperback,176,319.0,3.89,2569.0,15.11,2019
horror,Paperback,44,69.0,3.7,12044.0,18.59,2011
horror,Paperback,256,319.0,3.69,2399.0,15.66,2021
horror,Paperback,132,204.0,4.06,1856.0,10.98,2011
horror,Others,95,319.0,4.34,119.0,24.85,2014
horror,Paperback,184,386.0,3.8,44.0,17.05,2019
horror,Paperback,480,476.0,3.85,1196.0,20.27,2018
horror,Cards,80,666.0,4.026789306511371,552.0,24.46,2021
horror,Others,96,319.0,4.26,43.0,22.66,2000
horror,Hardback,112,548.0,4.07,15.0,25.75,2018
horror,Paperback,144,160.0,4.48,29.0,9.39,2018
horror,CD-Audio,2,104.0,3.92,331.0,16.89,2013
horror,CD-Audio,1,177.0,3.92,331.0,23.71,2017
horror,Paperback,96,452.0,4.026789306511371,552.0,13.09,2021
horror,Paperback,111,141.0,4.06,1856.0,13.05,1973
horror,Hardback,272,464.0,4.3,231.0,18.76,2013
horror,Paperback,194,255.0,4.04,4104.0,21.55,1995
horror,Paperback,448,499.0,3.97,1258.0,25.84,2005
horror,Paperback,320,319.0,3.83,6.0,12.75,2021
horror,Paperback,272,372.0,3.82,78.0,28.02,2013
horror,Paperback,296,319.0,4.28,25.0,32.96,2019
horror,CD-Audio,1,200.0,3.85,106.0,19.17,2021
horror,Paperback,230,313.0,4.06,1856.0,27.96,2012
horror,Paperback,272,200.0,4.03,1149.0,14.71,2016
horror,Hardback,272,382.0,4.03,1149.0,23.03,2013
horror,Hardback,352,319.0,4.11,2340.0,18.94,2019
horror,Hardback,88,319.0,4.5,14.0,29.72,2018
horror,Paperback,320,220.0,3.85,14286.0,10.97,2021
horror,Paperback,270,355.0,4.25,24.0,29.44,2020
horror,Paperback,320,240.0,4.17,29.0,12.45,2021
horror,Others,336,319.0,3.67,3.0,37.36,2019
horror,Hardback,224,319.0,3.72,25.0,26.88,2018
horror,Paperback,216,319.0,4.09,166.0,17.18,2017
horror,Paperback,608,411.0,4.11,9739.0,13.27,2019
horror,Hardback,1176,319.0,3.67,6.0,104.83,2020
horror,Paperback,80,319.0,3.83,6394.0,13.37,2017
horror,Paperback,480,587.0,3.89,333.0,16.91,2019
horror,Paperback,456,319.0,4.16,19.0,35.41,2020
horror,Paperback,288,195.0,3.43,2866.0,12.96,2013
horror,Paperback,552,608.0,4.57,7.0,21.87,2021
horror,Paperback,414,532.0,3.73,2555.0,21.75,2019
horror,Paperback,336,193.0,3.98,120.0,13.1,2020
horror,Paperback,192,164.0,4.0,2.0,10.24,2021
horror,Paperback,108,268.0,4.57,14.0,15.05,2012
horror,Hardback,148,319.0,4.15,46.0,25.76,2013
horror,Paperback,262,286.0,4.026789306511371,552.0,14.14,2021
horror,Hardback,432,634.0,4.02,1042.0,26.85,2013
horror,Paperback,416,506.0,3.75,326.0,17.91,2015
horror,Paperback,576,612.0,3.64,165.0,25.55,2015
horror,Paperback,288,408.0,4.67,6.0,29.69,2020
horror,Paperback,278,304.0,4.01,248.0,19.19,2016
horror,Paperback,656,721.0,3.77,1469.0,17.09,2020
horror,Hardback,352,502.0,3.83,1263125.0,18.76,2013
horror,Paperback,272,319.0,4.03,32.0,12.73,2020
horror,Paperback,400,245.0,3.74,269.0,11.71,2019
horror,Paperback,600,319.0,4.4,10.0,48.23,2020
horror,Paperback,480,567.0,3.84,267.0,16.92,2018
horror,Paperback,512,744.0,4.78,23.0,23.48,2012
horror,Hardback,448,880.0,4.026789306511371,552.0,26.86,2021
horror,Paperback,736,319.0,4.25,973.0,27.13,2011
horror,Paperback,128,319.0,3.57,42.0,9.97,2009
horror,Paperback,230,344.0,3.3,30.0,14.77,2010
horror,Paperback,352,243.0,3.77,39.0,13.39,2021
horror,Paperback,384,249.0,4.31,131.0,15.35,2020
horror,Hardback,192,319.0,4.0,12.0,19.19,2020
horror,Paperback,448,408.0,4.12,1208.0,19.46,2001
horror,Paperback,208,431.0,3.92,1337.0,13.79,2010
horror,Paperback,352,262.0,3.53,615.0,10.55,2016
horror,Paperback,42,77.0,3.83,6394.0,9.98,2014
horror,Paperback,168,319.0,4.06,88.0,28.16,2011
horror,Paperback,400,367.0,3.68,340.0,12.22,2017
horror,CD-Audio,1,91.0,3.45,22.0,15.6,2018
horror,Paperback,256,319.0,4.0,13.0,20.04,2017
horror,Paperback,232,393.0,3.8,40.0,30.36,2009
horror,Paperback,408,319.0,4.026789306511371,552.0,19.24,2021
horror,Paperback,480,482.0,3.83,995.0,20.55,2015
horror,Hardback,240,319.0,4.15,13.0,30.95,2017
horror,Paperback,336,504.0,4.09,80.0,40.98,2006
horror,Paperback,440,535.0,3.73,399.0,21.06,2017
horror,Hardback,384,567.0,4.57,88.0,30.09,2015
horror,Paperback,352,422.0,4.56,18.0,16.64,2018
horror,Paperback,352,281.0,3.74,107.0,13.17,2021
horror,Paperback,48,136.0,4.026789306511371,552.0,11.67,2020
horror,Paperback,208,181.0,3.31,5657.0,17.51,2018
horror,Paperback,310,319.0,3.67,24.0,35.05,2009
horror,Hardback,464,668.0,4.29,9273.0,18.76,2013
horror,Paperback,244,319.0,3.86,42.0,34.98,2014
horror,Paperback,284,343.0,4.33,6.0,32.09,2000
horror,Paperback,240,181.0,3.74,35.0,10.6,2020
horror,Paperback,184,420.0,3.72,449.0,17.22,2019
horror,Paperback,478,792.0,3.59,29.0,18.39,2013
horror,Paperback,336,408.0,4.08,7382.0,25.82,2002
horror,Paperback,785,319.0,3.84,543.0,42.55,2008
horror,Paperback,516,748.0,4.56,16.0,27.74,2017
horror,Paperback,336,272.0,3.88,43.0,13.27,2021
horror,Paperback,360,424.0,3.74,559.0,20.2,2016
horror,Paperback,300,328.0,4.0,43.0,16.71,2007
horror,Hardback,268,510.0,3.85,112692.0,13.27,2015
horror,Paperback,272,319.0,3.71,101.0,29.42,2012
horror,Paperback,128,303.0,4.12,784.0,19.04,2017
horror,Paperback,448,240.0,3.84,7949.0,11.09,2000
horror,Paperback,304,319.0,4.026789306511371,552.0,23.72,2021
horror,Paperback,184,204.0,5.0,1.0,12.09,2019
horror,Paperback,208,295.0,3.82,72.0,56.68,2002
horror,Paperback,150,159.0,3.25,12.0,12.98,2012
horror,Paperback,160,135.0,4.4,5.0,11.65,2012
horror,Hardback,148,319.0,4.12,68.0,25.47,2011
horror,Paperback,272,319.0,3.93,45.0,33.08,2007
horror,Paperback,216,240.0,4.11,28.0,10.88,2010
horror,Paperback,352,1.0,4.01,67.0,21.44,2014
horror,Paperback,150,171.0,4.12,157.0,15.35,2010
horror,Paperback,400,227.0,3.77,347.0,15.35,2019
horror,Paperback,232,308.0,3.6,30.0,20.98,2009
horror,Paperback,288,426.0,3.86,14.0,19.19,2013
horror,Paperback,256,416.0,3.55,285.0,17.08,2011
horror,Hardback,552,718.0,4.05,103.0,19.92,2014
horror,Paperback,220,402.0,3.75,4.0,26.54,2007
horror,Hardback,184,319.0,4.18,373.0,29.3,2002
horror,Paperback,232,319.0,4.15,243.0,26.99,2020
horror,Paperback,256,454.0,4.026789306511371,552.0,23.89,2019
horror,Paperback,160,319.0,4.026789306511371,552.0,20.29,2021
horror,Paperback,240,281.0,3.54,24.0,17.07,2018
horror,Hardback,480,792.0,3.78,9.0,23.11,2018
horror,Paperback,240,319.0,3.42,26.0,29.36,2007
horror,Paperback,440,319.0,3.88,48.0,19.92,2020
horror,Paperback,136,182.0,3.82,51744.0,18.59,2011
horror,Paperback,144,174.0,4.17,87.0,15.89,2007
horror,Paperback,292,318.0,3.83,176.0,22.76,2017
horror,Paperback,124,195.0,3.85,41.0,9.84,2002
horror,Paperback,480,582.0,4.0,164.0,18.55,2020
horror,Paperback,336,319.0,4.16,134.0,24.32,1997
horror,Paperback,237,319.0,3.64,11.0,14.07,2020
horror,Paperback,320,181.0,4.08,1550.0,12.84,2005
horror,Hardback,176,319.0,4.54,24.0,28.62,2020
horror,Paperback,328,358.0,4.026789306511371,552.0,14.71,2022
horror,Paperback,544,658.0,3.88,394.0,24.83,2010
horror,Paperback,152,231.0,4.026789306511371,552.0,22.7,2019
horror,Paperback,278,423.0,5.0,1.0,35.86,2019
horror,Paperback,216,319.0,4.026789306511371,552.0,15.48,2022
horror,Paperback,324,319.0,3.5,2.0,23.65,2021
horror,Hardback,184,319.0,3.67,3.0,34.85,2021
horror,Paperback,400,320.0,3.7,1068.0,17.73,2012
horror,Paperback,280,431.0,3.38,16.0,25.15,2013
horror,Paperback,256,363.0,3.76,62.0,63.18,2004
horror,Paperback,432,839.0,3.69,48.0,48.66,2000
horror,Paperback,448,594.0,4.29,21.0,22.27,2015
horror,Paperback,224,319.0,3.92,314.0,22.29,2014
horror,Paperback,168,130.0,3.38,8.0,13.83,2021
horror,Paperback,320,470.0,4.14,35.0,37.85,2009
horror,Paperback,240,319.0,4.0,5.0,29.41,2016
horror,Hardback,830,319.0,4.5,10.0,104.8,2012
horror,Paperback,224,319.0,3.92,314.0,22.29,2014
horror,Paperback,240,319.0,4.0,5.0,29.41,2016
horror,Hardback,480,792.0,3.77,26.0,44.39,2018
horror,Paperback,288,306.0,4.02,93.0,18.55,2004
horror,Paperback,200,319.0,3.69,16.0,11.56,2011
horror,Hardback,277,319.0,4.0,10.0,52.51,2020
horror,Paperback,264,318.0,4.75,8.0,16.64,2018
horror,Paperback,528,544.0,3.82,249.0,21.33,2013
horror,Paperback,326,319.0,3.82,33.0,23.7,1997
horror,Paperback,160,319.0,3.55,6574.0,26.15,2015
horror,Paperback,368,346.0,3.8,252.0,19.31,2015
horror,Paperback,514,744.0,3.84,57.0,22.48,2019
horror,Paperback,72,80.0,3.53,91.0,14.26,2009
horror,Paperback,528,522.0,3.42,85.0,25.55,2018
horror,Paperback,320,260.0,3.85,1488.0,11.21,2012
horror,Paperback,246,249.0,3.97,572.0,16.92,2011
horror,Hardback,374,319.0,3.61,44.0,40.54,2009
horror,Paperback,496,341.0,3.9,811.0,18.04,2012
horror,Hardback,336,319.0,3.89,144.0,16.11,2021
horror,Paperback,292,375.0,3.94,1219.0,19.98,2016
horror,Paperback,616,319.0,4.36,135.0,51.17,2017
horror,Hardback,400,319.0,4.5,52.0,33.45,2017
horror,Paperback,172,319.0,4.19,153.0,16.11,2015
horror,Paperback,288,319.0,3.32,25.0,34.98,2010
horror,Paperback,128,172.0,3.67,376.0,14.82,2014
romance,Paperback,288,322.0,3.8,177093.0,14.93,2016
romance,Paperback,384,266.0,4.04,110400.0,10.47,2021
romance,Paperback,96,96.0,3.81,63495.0,5.81,1992
romance,Paperback,384,260.0,3.87,85715.0,8.46,2019
romance,Paperback,432,232.0,4.04,110400.0,10.62,2015
romance,Paperback,560,373.0,3.99,145263.0,13.27,2012
romance,Paperback,672,460.0,4.37,4511.0,17.35,2018
romance,Paperback,256,184.0,3.37,2795.0,11.89,2008
romance,Paperback,432,300.0,3.48,2188.0,12.73,2011
romance,Paperback,272,196.0,4.026789306511371,552.0,28.94,2017
romance,Paperback,288,340.0,3.8,177093.0,17.09,2016
romance,Paperback,464,300.0,3.92,196740.0,13.63,2018
romance,Paperback,416,280.0,4.34,10234.0,13.78,2021
romance,Paperback,384,295.0,3.78,7485.0,10.63,2012
romance,Paperback,208,120.0,3.73,636.0,8.77,2014
romance,Paperback,708,539.0,4.28,2067.0,26.53,2002
romance,Paperback,176,136.0,3.81,63495.0,11.18,2008
romance,Paperback,48,50.0,4.75,214.0,11.75,2014
romance,Paperback,236,272.0,4.24,1345.0,15.49,2019
romance,Paperback,416,198.0,4.05,2902.0,10.65,2020
romance,Paperback,348,319.0,4.29,52.0,22.28,2000
romance,Paperback,488,319.0,4.58,652.0,19.33,2004
romance,Paperback,384,454.0,3.9,35772.0,11.03,2014
romance,Paperback,680,624.0,4.36,989.0,25.5,2002
romance,Paperback,512,340.0,3.82,31621.0,14.4,2021
romance,Paperback,272,141.0,3.69,10834.0,11.23,2011
romance,Paperback,400,310.0,3.86,338.0,14.28,2008
romance,Paperback,288,202.0,4.21,14261.0,12.7,2004
romance,Paperback,368,253.0,3.9,36088.0,11.35,2021
romance,Paperback,400,191.0,3.9,1933.0,9.99,2009
romance,Paperback,624,450.0,3.87,79756.0,14.32,2001
romance,Paperback,144,319.0,4.3,82.0,23.29,2009
romance,Paperback,400,292.0,4.01,1200.0,13.27,2014
romance,Mixed,336,1.0,4.54,65.0,22.72,2014
romance,Paperback,352,245.0,4.09,17036.0,12.94,2004
romance,Paperback,368,329.0,4.12,347.0,21.51,1999
